Date,Ticker,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index
2023-01-23,AAPL,0.0,0.0001,0.9999,1,-0.0001,0.0028,0.0001
2023-01-23,JPM,0.5216,0.001,0.4774,2,0.5207,0.9982,0.5226
2023-01-23,TSLA,0.0015,0.0001,0.9984,1,0.0014,0.9222,0.0016
2023-01-24,AAPL,0.0,0.0,1.0,1,0.0,0.7683,0.0
2023-01-24,AMZN,0.0,0.0004,0.9995,1,-0.0004,0.0934,0.0005
2023-01-24,JPM,0.4797,0.0,0.5203,2,0.4797,0.9999,0.4797
2023-01-25,AMZN,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-01-25,TSLA,0.6296,0.0001,0.3703,2,0.6295,0.9999,0.6297
2023-01-26,JPM,0.0,0.4986,0.5014,2,-0.4986,0.0,0.4986
2023-01-27,AMZN,0.0006,0.0012,0.9982,1,-0.0007,0.3127,0.0018
2023-01-27,BRK-B,0.0001,0.0008,0.9992,1,-0.0007,0.0863,0.0008
2023-01-28,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-01-30,AAPL,0.0006,0.0,0.9994,1,0.0006,0.9955,0.0006
2023-01-30,AMZN,0.0003,0.4942,0.5055,2,-0.4939,0.0006,0.4945
2023-01-30,META,0.0003,0.4942,0.5055,2,-0.4939,0.0006,0.4945
2023-01-31,AAPL,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2023-01-31,AMZN,0.0001,0.4999,0.5,2,-0.4998,0.0002,0.5
2023-01-31,JPM,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2023-01-31,TSLA,0.9875,0.0011,0.0114,1,0.9864,0.9989,0.9886
2023-02-01,AMZN,0.0006,0.9993,0.0,1,-0.9987,0.0006,1.0
2023-02-01,GOOGL,0.0133,0.0026,0.9841,1,0.0106,0.8342,0.0159
2023-02-01,META,0.256,0.1357,0.6084,4,0.1203,0.6536,0.3916
2023-02-01,MSFT,0.0005,0.0279,0.9717,1,-0.0274,0.0161,0.0283
2023-02-01,TSLA,0.0003,0.9996,0.0001,1,-0.9992,0.0003,0.9999
2023-02-02,AAPL,0.5,0.5,0.0,2,-0.0,0.5,1.0
2023-02-02,AMZN,0.428,0.4208,0.1511,7,0.0072,0.5042,0.8489
2023-02-02,GOOGL,0.5,0.5,0.0,2,0.0,0.5,1.0
2023-02-02,META,0.9989,0.0002,0.0009,4,0.9987,0.9998,0.9991
2023-02-02,MSFT,0.0,0.0001,0.9999,1,-0.0,0.2351,0.0001
2023-02-02,TSLA,0.9998,0.0,0.0002,1,0.9998,1.0,0.9998
2023-02-03,META,0.0617,0.3062,0.632,1,-0.2445,0.1678,0.368
2023-02-03,UNH,0.0,0.0006,0.9993,1,-0.0006,0.0346,0.0007
2023-02-04,AMZN,0.0005,0.985,0.0145,1,-0.9845,0.0005,0.9855
2023-02-06,AAPL,0.0,0.0,1.0,1,-0.0,0.0735,0.0
2023-02-06,AMZN,0.0026,0.0277,0.9697,1,-0.0251,0.0854,0.0303
2023-02-06,JPM,0.0,0.0002,0.9998,1,-0.0001,0.0683,0.0002
2023-02-07,MSFT,0.0,0.0,1.0,1,0.0,0.7055,0.0
2023-02-07,UNH,0.0,1.0,0.0,1,-1.0,0.0,1.0
2023-02-08,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-02-08,GOOGL,0.0002,0.5025,0.4973,5,-0.5023,0.0003,0.5027
2023-02-08,MSFT,0.4999,0.0001,0.5001,2,0.4998,0.9999,0.4999
2023-02-08,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-02-09,AAPL,0.0,1.0,0.0,1,-1.0,0.0,1.0
2023-02-09,TSLA,0.9918,0.0,0.0082,1,0.9918,1.0,0.9918
2023-02-10,AAPL,0.0029,0.0003,0.9968,1,0.0026,0.9019,0.0032
2023-02-10,GOOGL,0.0,0.9939,0.0061,1,-0.9939,0.0,0.9939
2023-02-10,META,0.0088,0.0001,0.9912,1,0.0087,0.9905,0.0088
2023-02-10,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-02-10,TSLA,0.5643,0.0002,0.4355,1,0.564,0.9996,0.5645
2023-02-10,UNH,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-02-11,MSFT,0.9995,0.0,0.0005,2,0.9995,1.0,0.9995
2023-02-12,TSLA,0.5,0.0,0.5,2,0.4999,0.9999,0.5
2023-02-14,AMZN,0.0,0.0008,0.9992,1,-0.0008,0.0195,0.0008
2023-02-14,TSLA,0.0001,0.0003,0.9996,1,-0.0002,0.2722,0.0004
2023-02-15,AMZN,0.0004,0.9955,0.004,1,-0.9951,0.0004,0.996
2023-02-15,GOOGL,0.0,0.0029,0.9971,2,-0.0029,0.0025,0.0029
2023-02-15,JPM,0.0,0.9946,0.0054,1,-0.9945,0.0,0.9946
2023-02-15,MSFT,0.0,0.0001,0.9999,2,-0.0001,0.0216,0.0001
2023-02-15,TSLA,0.2499,0.0001,0.7499,4,0.2498,0.9995,0.2501
2023-02-16,AMZN,0.5726,0.0032,0.4241,1,0.5694,0.9944,0.5759
2023-02-16,GOOGL,0.5726,0.0032,0.4241,1,0.5694,0.9944,0.5759
2023-02-16,JPM,0.9926,0.0004,0.007,1,0.9922,0.9996,0.993
2023-02-16,MSFT,0.5726,0.0032,0.4241,1,0.5694,0.9944,0.5759
2023-02-17,BRK-B,0.0,0.0002,0.9998,1,-0.0002,0.0057,0.0002
2023-02-17,META,0.0008,0.538,0.4612,1,-0.5372,0.0015,0.5388
2023-02-17,TSLA,0.0,0.0,1.0,1,-0.0,0.0143,0.0
2023-02-18,GOOGL,0.96,0.0027,0.0373,1,0.9574,0.9972,0.9627
2023-02-18,MSFT,0.96,0.0027,0.0373,1,0.9574,0.9972,0.9627
2023-02-18,TSLA,0.014,0.0,0.986,1,0.014,0.9989,0.014
2023-02-19,AAPL,0.9919,0.0,0.0081,1,0.9918,1.0,0.9919
2023-02-20,AAPL,0.0,0.0,1.0,1,-0.0,0.0167,0.0
2023-02-21,AMZN,0.0,0.0002,0.9998,1,-0.0002,0.0473,0.0002
2023-02-22,GOOGL,0.0,0.0031,0.9969,1,-0.0031,0.0018,0.0031
2023-02-23,JPM,0.3257,0.0008,0.6735,1,0.325,0.9976,0.3265
2023-02-23,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-02-24,JPM,0.0013,0.0,0.9987,1,0.0013,0.9996,0.0013
2023-02-24,TSLA,0.0,0.0012,0.9988,2,-0.0012,0.0186,0.0012
2023-02-25,AAPL,0.0,0.0004,0.9996,1,-0.0004,0.0209,0.0004
2023-02-25,AMZN,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-02-25,BRK-B,0.0,0.5001,0.4999,2,-0.5001,0.0,0.5001
2023-02-25,MSFT,0.0,0.0004,0.9996,1,-0.0004,0.0209,0.0004
2023-02-25,TSLA,0.9953,0.0,0.0047,1,0.9953,1.0,0.9953
2023-02-26,AMZN,0.0066,0.0001,0.9933,2,0.0065,0.985,0.0067
2023-02-26,BRK-B,0.7646,0.0019,0.2335,1,0.7627,0.9975,0.7665
2023-02-27,AMZN,0.0,0.3312,0.6688,3,-0.3311,0.0001,0.3312
2023-02-27,META,0.4721,0.4967,0.0312,2,-0.0247,0.4873,0.9688
2023-02-27,MSFT,0.0001,0.4967,0.5032,2,-0.4967,0.0001,0.4968
2023-02-28,AAPL,0.5,0.5,0.0,2,0.0,0.5,1.0
2023-02-28,BRK-B,0.0212,0.0009,0.9779,2,0.0203,0.9586,0.0221
2023-02-28,TSLA,0.0,0.0,1.0,1,-0.0,0.2576,0.0
2023-03-01,META,0.0132,0.8774,0.1093,1,-0.8642,0.0149,0.8907
2023-03-01,TSLA,0.0,0.9963,0.0037,1,-0.9963,0.0,0.9963
2023-03-02,AMZN,0.0,0.0934,0.9066,2,-0.0934,0.0001,0.0934
2023-03-02,GOOGL,0.0,0.1581,0.8419,1,-0.1581,0.0,0.1581
2023-03-02,TSLA,0.0,1.0,0.0,1,-1.0,0.0,1.0
2023-03-06,BRK-B,0.0,0.0001,0.9999,1,-0.0001,0.0226,0.0001
2023-03-06,GOOGL,0.9907,0.0,0.0093,1,0.9907,1.0,0.9907
2023-03-06,JPM,0.0203,0.3122,0.6675,2,-0.2919,0.0609,0.3325
2023-03-06,TSLA,0.4999,0.0,0.5001,2,0.4999,0.9999,0.4999
2023-03-07,META,0.0114,0.6214,0.3672,1,-0.61,0.0181,0.6328
2023-03-08,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-03-08,AMZN,0.0,0.0008,0.9992,1,-0.0007,0.0036,0.0008
2023-03-09,AAPL,0.0,0.0,1.0,1,-0.0,0.0124,0.0
2023-03-09,AMZN,0.5,0.0,0.5,2,0.4999,0.9999,0.5
2023-03-11,META,0.0,0.0,1.0,1,-0.0,0.0358,0.0
2023-03-14,META,0.0014,0.0119,0.9867,2,-0.0105,0.108,0.0133
2023-03-16,BRK-B,0.9965,0.0,0.0035,1,0.9965,1.0,0.9965
2023-03-16,TSLA,0.0,0.0,1.0,1,-0.0,0.0419,0.0
2023-03-17,AAPL,0.0006,0.9975,0.0019,1,-0.9968,0.0006,0.9981
2023-03-17,GOOGL,0.0,0.0007,0.9993,2,-0.0007,0.0352,0.0007
2023-03-17,MSFT,0.0,0.0,1.0,1,-0.0,0.0135,0.0
2023-03-18,AMZN,0.4998,0.0,0.5002,2,0.4998,1.0,0.4998
2023-03-18,JPM,0.5443,0.0157,0.4401,1,0.5286,0.972,0.5599
2023-03-18,MSFT,0.9996,0.0,0.0004,1,0.9996,1.0,0.9996
2023-03-19,AAPL,0.0,0.0,1.0,1,-0.0,0.0181,0.0
2023-03-19,BRK-B,0.333,0.0005,0.6664,3,0.3325,0.9984,0.3336
2023-03-20,AMZN,0.0104,0.0144,0.9752,3,-0.004,0.4189,0.0248
2023-03-20,JPM,0.0175,0.0001,0.9824,2,0.0173,0.9924,0.0176
2023-03-20,META,0.0,0.4999,0.5,2,-0.4999,0.0001,0.5
2023-03-21,AAPL,0.0,0.9726,0.0274,1,-0.9725,0.0,0.9726
2023-03-21,BRK-B,0.0196,0.0047,0.9757,1,0.0149,0.8067,0.0243
2023-03-21,GOOGL,0.0009,0.8039,0.1953,1,-0.803,0.0011,0.8047
2023-03-21,JPM,0.0001,0.0024,0.9976,2,-0.0023,0.0216,0.0024
2023-03-21,META,0.0001,0.9832,0.0167,2,-0.9831,0.0001,0.9833
2023-03-21,MSFT,0.0,0.9726,0.0274,1,-0.9725,0.0,0.9726
2023-03-22,AAPL,0.0,0.0,1.0,1,0.0,0.8812,0.0
2023-03-22,BRK-B,0.0,0.0,0.9999,1,0.0,0.7067,0.0001
2023-03-22,GOOGL,0.0,0.0,1.0,1,0.0,0.878,0.0
2023-03-22,JPM,0.0,0.0,1.0,1,0.0,0.5405,0.0
2023-03-22,META,0.0001,0.0,0.9998,1,0.0001,0.8953,0.0002
2023-03-22,TSLA,0.2206,0.0048,0.7747,2,0.2158,0.9789,0.2253
2023-03-23,META,0.9763,0.0,0.0237,1,0.9762,1.0,0.9763
2023-03-24,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-03-24,AMZN,0.0,0.0,1.0,1,-0.0,0.0466,0.0
2023-03-24,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-03-24,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-03-26,JPM,0.9716,0.0012,0.0272,1,0.9704,0.9988,0.9728
2023-03-27,AAPL,0.0,0.0001,0.9999,1,-0.0001,0.0727,0.0001
2023-03-27,AMZN,0.0,0.0011,0.9989,1,-0.0011,0.0077,0.0011
2023-03-27,JPM,0.0,0.9998,0.0002,1,-0.9998,0.0,0.9998
2023-03-27,MSFT,0.0,0.0001,0.9999,1,-0.0001,0.0727,0.0001
2023-03-28,AMZN,0.0084,0.4646,0.527,2,-0.4563,0.0177,0.473
2023-03-28,JPM,0.0,0.0001,0.9999,1,-0.0001,0.0716,0.0001
2023-03-29,AMZN,0.0,0.051,0.949,1,-0.051,0.0004,0.051
2023-03-29,META,0.5102,0.4741,0.0157,2,0.0361,0.5183,0.9843
2023-03-30,META,0.0005,0.9966,0.0029,1,-0.9961,0.0005,0.9971
2023-03-31,BRK-B,0.0,0.0003,0.9997,1,-0.0002,0.0716,0.0003
2023-03-31,JPM,0.0001,0.0736,0.9263,1,-0.0735,0.0019,0.0737
2023-03-31,META,0.5,0.0001,0.4999,2,0.4999,0.9997,0.5001
2023-03-31,MSFT,0.0,0.0003,0.9997,1,-0.0002,0.0716,0.0003
2023-04-02,AMZN,0.0,0.0,1.0,1,-0.0,0.1118,0.0
2023-04-02,META,0.1967,0.1265,0.6767,2,0.0702,0.6086,0.3233
2023-04-02,TSLA,0.0,0.0,1.0,1,-0.0,0.1118,0.0
2023-04-03,AAPL,0.0,0.9999,0.0001,1,-0.9999,0.0,0.9999
2023-04-03,BRK-B,0.0252,0.896,0.0789,1,-0.8708,0.0273,0.9211
2023-04-04,GOOGL,0.0004,0.0116,0.988,1,-0.0112,0.0326,0.012
2023-04-04,JPM,0.0,0.2726,0.7273,3,-0.2726,0.0001,0.2727
2023-04-04,META,0.0,0.0,0.9999,1,-0.0,0.3858,0.0001
2023-04-05,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-04-05,AMZN,0.9974,0.0001,0.0025,1,0.9974,0.9999,0.9975
2023-04-05,MSFT,0.9974,0.0001,0.0025,1,0.9974,0.9999,0.9975
2023-04-06,AAPL,0.002,0.0293,0.9686,1,-0.0273,0.0651,0.0314
2023-04-06,AMZN,0.0002,0.9996,0.0002,1,-0.9993,0.0002,0.9998
2023-04-06,JPM,0.02,0.0002,0.9798,1,0.0197,0.9883,0.0202
2023-04-06,META,0.0002,0.0003,0.9995,1,-0.0002,0.316,0.0005
2023-04-07,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-04-10,BRK-B,0.0402,0.8263,0.1335,1,-0.786,0.0464,0.8665
2023-04-13,AMZN,0.0007,0.2128,0.7865,5,-0.2121,0.0032,0.2135
2023-04-13,BRK-B,0.0,0.0001,0.9999,2,-0.0001,0.1826,0.0001
2023-04-13,JPM,0.9591,0.0072,0.0337,1,0.952,0.9926,0.9663
2023-04-14,BRK-B,0.713,0.0003,0.2867,1,0.7127,0.9996,0.7133
2023-04-14,JPM,0.9998,0.0,0.0001,3,0.9998,1.0,0.9999
2023-04-14,UNH,0.1536,0.8446,0.0019,2,-0.691,0.1539,0.9981
2023-04-17,AAPL,0.0025,0.0791,0.9184,1,-0.0765,0.0309,0.0816
2023-04-17,GOOGL,0.0,0.0001,0.9999,1,-0.0001,0.0276,0.0001
2023-04-17,TSLA,0.203,0.3652,0.4318,1,-0.1622,0.3572,0.5682
2023-04-18,AMZN,0.0,0.0001,0.9999,1,-0.0001,0.0065,0.0001
2023-04-18,BRK-B,0.0,0.0,1.0,1,-0.0,0.17,0.0
2023-04-19,TSLA,0.0009,0.9991,0.0,1,-0.9982,0.0009,1.0
2023-04-20,MSFT,0.0003,0.0,0.9997,1,0.0002,0.9141,0.0003
2023-04-20,TSLA,0.0494,0.0023,0.9484,2,0.0471,0.9561,0.0516
2023-04-21,GOOGL,0.0,0.0,1.0,1,-0.0,0.2878,0.0
2023-04-22,BRK-B,0.4735,0.0042,0.5223,1,0.4693,0.9913,0.4777
2023-04-22,GOOGL,0.0,0.0,1.0,1,0.0,0.5873,0.0
2023-04-24,GOOGL,0.0001,0.0,0.9999,1,0.0001,0.9175,0.0001
2023-04-25,GOOGL,0.0005,0.0,0.9995,1,0.0005,0.9865,0.0005
2023-04-25,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-04-26,META,0.4999,0.5,0.0001,2,-0.0001,0.4999,0.9999
2023-04-26,MSFT,0.9968,0.0002,0.003,2,0.9966,0.9998,0.997
2023-04-26,TSLA,0.0,1.0,0.0,1,-1.0,0.0,1.0
2023-04-27,META,0.4731,0.0005,0.5264,2,0.4727,0.999,0.4736
2023-04-28,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-04-28,META,0.5,0.0009,0.4991,2,0.4991,0.9983,0.5009
2023-04-28,MSFT,1.0,0.0,0.0,2,1.0,1.0,1.0
2023-05-01,JPM,0.1401,0.2832,0.5767,7,-0.1431,0.331,0.4233
2023-05-01,MSFT,0.9929,0.0002,0.007,1,0.9927,0.9998,0.993
2023-05-03,GOOGL,0.0,1.0,0.0,1,-1.0,0.0,1.0
2023-05-04,AMZN,0.5009,0.0481,0.4511,2,0.4528,0.9124,0.5489
2023-05-04,BRK-B,0.9374,0.0083,0.0543,1,0.9291,0.9912,0.9457
2023-05-04,GOOGL,0.0002,0.1978,0.802,1,-0.1977,0.0009,0.198
2023-05-04,JPM,0.0001,0.2184,0.7815,3,-0.2183,0.0005,0.2185
2023-05-04,MSFT,0.3604,0.0001,0.6396,1,0.3603,0.9998,0.3604
2023-05-05,BRK-B,0.0799,0.0004,0.9197,1,0.0795,0.995,0.0803
2023-05-05,JPM,0.0001,0.0001,0.9998,1,0.0001,0.6535,0.0002
2023-05-05,TSLA,0.9984,0.0,0.0015,1,0.9984,1.0,0.9985
2023-05-06,AAPL,0.0334,0.0,0.9666,1,0.0334,0.9996,0.0334
2023-05-06,AMZN,0.1546,0.0008,0.8446,1,0.1538,0.9949,0.1554
2023-05-06,BRK-B,0.5,0.0,0.5,2,0.5,1.0,0.5
2023-05-08,BRK-B,0.3333,0.0002,0.6665,3,0.333,0.9993,0.3335
2023-05-09,AAPL,0.0018,0.0075,0.9907,1,-0.0057,0.1931,0.0093
2023-05-09,BRK-B,0.0018,0.0075,0.9907,1,-0.0057,0.1931,0.0093
2023-05-09,TSLA,0.9798,0.0004,0.0198,1,0.9794,0.9996,0.9802
2023-05-10,GOOGL,0.0066,0.0037,0.9897,1,0.0028,0.6371,0.0103
2023-05-11,AAPL,0.0001,0.0,0.9999,1,0.0001,0.9098,0.0001
2023-05-11,BRK-B,0.0,0.0001,0.9999,1,-0.0001,0.012,0.0001
2023-05-11,JPM,0.0,0.0,1.0,1,-0.0,0.1305,0.0
2023-05-11,META,0.0006,0.0001,0.9993,1,0.0006,0.8998,0.0007
2023-05-12,MSFT,0.0,0.0,1.0,1,-0.0,0.2595,0.0
2023-05-15,GOOGL,0.0,0.0,1.0,1,-0.0,0.1534,0.0
2023-05-15,UNH,0.0,0.0,1.0,1,-0.0,0.402,0.0
2023-05-16,BRK-B,0.0,0.0229,0.9771,2,-0.0229,0.0017,0.0229
2023-05-16,TSLA,0.0,0.023,0.977,2,-0.0229,0.0019,0.023
2023-05-17,JPM,0.0,0.0001,0.9999,1,-0.0001,0.0157,0.0001
2023-05-17,TSLA,0.0225,0.0891,0.8884,1,-0.0666,0.2017,0.1116
2023-05-18,AMZN,0.0005,0.0001,0.9994,1,0.0004,0.8896,0.0006
2023-05-18,GOOGL,0.0005,0.0001,0.9994,1,0.0004,0.8896,0.0006
2023-05-18,META,0.0,0.0,1.0,1,-0.0,0.0092,0.0
2023-05-19,AMZN,0.0433,0.0035,0.9532,2,0.0397,0.9245,0.0468
2023-05-19,MSFT,0.0865,0.0071,0.9064,1,0.0795,0.9245,0.0936
2023-05-19,TSLA,0.0,0.0,1.0,1,-0.0,0.045,0.0
2023-05-19,UNH,0.004,0.0,0.9959,1,0.004,0.9971,0.0041
2023-05-20,GOOGL,0.0001,0.0001,0.9998,1,-0.0,0.407,0.0002
2023-05-20,UNH,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-05-22,AMZN,0.0,0.0246,0.9754,1,-0.0246,0.0008,0.0246
2023-05-22,JPM,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2023-05-22,META,0.0,0.0246,0.9754,1,-0.0246,0.0008,0.0246
2023-05-22,MSFT,0.0,0.0246,0.9754,1,-0.0246,0.0008,0.0246
2023-05-23,META,0.0,0.999,0.001,1,-0.999,0.0,0.999
2023-05-24,AMZN,0.3412,0.0003,0.6586,3,0.3409,0.9992,0.3414
2023-05-24,JPM,0.0003,0.595,0.4047,1,-0.5947,0.0004,0.5953
2023-05-24,META,0.3412,0.0003,0.6585,3,0.3409,0.9992,0.3415
2023-05-24,MSFT,0.0,0.4149,0.5851,2,-0.4149,0.0001,0.4149
2023-05-25,JPM,0.0,0.0,1.0,1,0.0,0.7654,0.0
2023-05-25,META,0.0,0.0001,0.9999,1,-0.0001,0.1215,0.0001
2023-05-26,AAPL,0.0,0.0,1.0,1,-0.0,0.0045,0.0
2023-05-26,AMZN,0.0,0.0,1.0,1,-0.0,0.0045,0.0
2023-05-26,META,0.0001,0.3716,0.6283,1,-0.3716,0.0002,0.3717
2023-05-27,META,0.9995,0.0,0.0005,1,0.9995,1.0,0.9995
2023-05-29,AMZN,0.0007,0.0003,0.999,1,0.0004,0.6953,0.001
2023-05-29,META,0.0007,0.0003,0.999,1,0.0004,0.6953,0.001
2023-05-30,MSFT,0.0,0.0001,0.9999,1,-0.0001,0.1914,0.0001
2023-05-31,TSLA,0.3004,0.5034,0.1962,1,-0.2031,0.3737,0.8038
2023-06-01,JPM,0.0043,0.0003,0.9954,1,0.004,0.9325,0.0046
2023-06-01,META,0.1618,0.0058,0.8325,3,0.156,0.9656,0.1675
2023-06-01,MSFT,0.1284,0.0,0.8716,1,0.1284,0.9998,0.1284
2023-06-01,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-06-02,AAPL,0.0,0.0,1.0,1,-0.0,0.0385,0.0
2023-06-02,AMZN,0.0,0.0,1.0,1,-0.0,0.0419,0.0
2023-06-02,BRK-B,0.0,0.0,1.0,1,-0.0,0.0385,0.0
2023-06-02,GOOGL,0.0871,0.0002,0.9126,1,0.0869,0.9972,0.0874
2023-06-02,JPM,0.6252,0.2529,0.1219,1,0.3723,0.712,0.8781
2023-06-02,MSFT,0.0001,0.0001,0.9999,1,-0.0,0.3952,0.0001
2023-06-02,TSLA,0.4962,0.0005,0.5033,2,0.4957,0.9989,0.4967
2023-06-03,BRK-B,0.0,0.0001,0.9999,1,-0.0001,0.0618,0.0001
2023-06-04,TSLA,0.0131,0.0073,0.9796,1,0.0058,0.6412,0.0204
2023-06-05,BRK-B,0.9869,0.0001,0.013,1,0.9869,0.9999,0.987
2023-06-05,META,0.0004,0.0016,0.9979,1,-0.0012,0.2082,0.0021
2023-06-06,AAPL,0.0,0.9763,0.0237,1,-0.9763,0.0,0.9763
2023-06-06,BRK-B,0.0,0.0002,0.9998,2,-0.0002,0.0033,0.0002
2023-06-06,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-06-06,TSLA,0.0,0.0,1.0,1,-0.0,0.0539,0.0
2023-06-07,AAPL,0.4998,0.2878,0.2124,2,0.2119,0.6346,0.7876
2023-06-07,AMZN,0.2714,0.0009,0.7276,2,0.2705,0.9967,0.2724
2023-06-07,GOOGL,0.0,0.0504,0.9496,1,-0.0504,0.0001,0.0504
2023-06-07,META,0.0024,0.0,0.9976,1,0.0024,0.9901,0.0024
2023-06-07,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-06-08,AAPL,0.0002,0.0,0.9998,1,0.0002,0.9217,0.0002
2023-06-08,AMZN,0.0007,0.0324,0.967,2,-0.0317,0.0197,0.033
2023-06-08,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-06-08,TSLA,0.0002,0.0,0.9998,1,0.0002,0.9217,0.0002
2023-06-09,AMZN,0.6557,0.0001,0.3442,3,0.6557,0.9999,0.6558
2023-06-09,JPM,0.0,0.9253,0.0746,1,-0.9253,0.0,0.9254
2023-06-09,META,0.0,0.0001,0.9999,1,-0.0001,0.1334,0.0001
2023-06-10,AAPL,0.0,0.0,1.0,1,-0.0,0.0263,0.0
2023-06-10,MSFT,0.0,0.0,1.0,2,-0.0,0.1697,0.0
2023-06-10,TSLA,0.0,0.0,1.0,1,-0.0,0.0263,0.0
2023-06-11,TSLA,0.0,0.0013,0.9987,1,-0.0013,0.0089,0.0013
2023-06-12,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-06-12,AMZN,0.0,0.0009,0.9991,1,-0.0009,0.0388,0.0009
2023-06-12,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-06-13,BRK-B,0.0002,0.0012,0.9985,1,-0.001,0.1676,0.0015
2023-06-13,GOOGL,0.001,0.6189,0.3801,1,-0.6179,0.0016,0.6199
2023-06-13,META,0.0,0.0,1.0,1,-0.0,0.0581,0.0
2023-06-13,MSFT,0.0,0.0001,0.9999,1,-0.0001,0.023,0.0001
2023-06-13,TSLA,0.973,0.0001,0.0269,2,0.9728,0.9999,0.9731
2023-06-14,AAPL,0.0001,0.0,0.9999,1,0.0001,0.87,0.0001
2023-06-14,AMZN,0.0001,0.0,0.9999,1,0.0001,0.87,0.0001
2023-06-14,MSFT,0.0001,0.0,0.9999,1,0.0001,0.87,0.0001
2023-06-14,TSLA,0.0001,0.0,0.9999,2,0.0,0.8441,0.0001
2023-06-14,UNH,0.0087,0.9891,0.0022,1,-0.9805,0.0087,0.9978
2023-06-15,AMZN,0.0,0.0,1.0,1,-0.0,0.0213,0.0
2023-06-15,JPM,0.2733,0.2414,0.4853,2,0.0319,0.531,0.5147
2023-06-15,META,0.0,0.0,1.0,1,-0.0,0.0295,0.0
2023-06-15,MSFT,0.9998,0.0,0.0002,1,0.9998,1.0,0.9998
2023-06-16,AMZN,0.0,0.0,0.9999,1,-0.0,0.2061,0.0001
2023-06-16,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-06-17,AAPL,0.0,0.0001,0.9999,1,-0.0,0.1886,0.0001
2023-06-17,TSLA,0.0006,0.2547,0.7446,1,-0.2541,0.0025,0.2554
2023-06-18,AMZN,0.0008,0.0,0.9992,1,0.0007,0.9463,0.0008
2023-06-18,BRK-B,0.0,0.0,1.0,1,-0.0,0.4883,0.0
2023-06-19,BRK-B,0.0,0.0,1.0,2,-0.0,0.0242,0.0
2023-06-19,TSLA,0.0,0.0,1.0,1,-0.0,0.0615,0.0
2023-06-20,AMZN,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2023-06-21,BRK-B,0.0,0.0,1.0,1,-0.0,0.0075,0.0
2023-06-21,META,0.0003,0.0332,0.9665,3,-0.0329,0.0096,0.0335
2023-06-21,MSFT,0.5004,0.0006,0.499,2,0.4999,0.9989,0.501
2023-06-21,TSLA,0.0033,0.915,0.0817,1,-0.9116,0.0036,0.9183
2023-06-22,AAPL,0.0489,0.0012,0.9498,1,0.0477,0.9754,0.0502
2023-06-22,AMZN,0.9996,0.0,0.0004,1,0.9996,1.0,0.9996
2023-06-22,BRK-B,0.0,0.0,0.9999,2,0.0,0.8,0.0001
2023-06-22,JPM,0.0,0.1836,0.8164,1,-0.1835,0.0001,0.1836
2023-06-22,META,0.3011,0.0003,0.6986,1,0.3008,0.9989,0.3014
2023-06-22,TSLA,0.0,0.0,1.0,1,-0.0,0.0046,0.0
2023-06-23,AAPL,0.0003,0.0568,0.9429,2,-0.0565,0.0051,0.0571
2023-06-23,AMZN,0.0616,0.8856,0.0527,1,-0.824,0.0651,0.9473
2023-06-23,BRK-B,0.0,0.0,1.0,1,-0.0,0.033,0.0
2023-06-23,GOOGL,0.0006,0.1137,0.8858,1,-0.1131,0.0051,0.1142
2023-06-23,META,0.0006,0.1137,0.8858,1,-0.1131,0.0051,0.1142
2023-06-23,MSFT,0.0,0.0,1.0,1,-0.0,0.0244,0.0
2023-06-23,TSLA,0.0002,0.0006,0.9992,2,-0.0003,0.3044,0.0008
2023-06-24,MSFT,0.0,0.0,1.0,1,0.0,0.6526,0.0
